Абердин;33.82511;-88.54366;3455;324
Абердин;35.13155;-79.42948;3456;325
Абердин;39.50956;-76.16412;3447;325
Абердин;45.4647;-98.48648;3467;324
Абердин;46.97537;-123.81572;3484;339
Абердин;57.14369;-2.09814;956;138
Абердэйр;51.71438;-3.44918;954;138
Абердэр;51.71438;-3.44918;954;138
Аберистуит;52.41548;-4.08292;954;138
Аберіствіт;52.41548;-4.08292;954;138
Абеше;13.82916;20.8324;3112;304
Абзаково;53.82861;58.59333;2658;270
Абиджан;5.30966;-4.01266;517;96
Абико;35.86667;140.01667;1389;173
Абилин;32.44874;-99.73314;3439;324
Абилин;38.91722;-97.21391;3444;324
Абингдон;51.67109;-1.28278;955;138
Абинск;44.86804;38.15728;2680;269
Абиџан;5.30966;-4.01266;517;96
Абіджан;5.30966;-4.01266;517;96
Абілін;32.44874;-99.73314;3439;324
Абілін;38.91722;-97.21391;3444;324
Абовян;40.26741;44.62656;74;6
Абомей;7.18286;1.99119;320;40
Абомей-калави;6.44852;2.35566;315;40
Абрамовка;51.1886;41.0202;2641;269
Абрау-дюрсо;44.69973;37.60098;2680;269
Абруд;46.27406;23.06339;2601;267
Абсюри парк;40.22039;-74.01208;3457;325
Абтенау;47.56373;13.34599;125;21
Абтсгминд;48.89503;10.00172;685;112
Абтсгмюнд;48.89503;10.00172;685;112
Абу;24.59365;72.71756;1224;165
Абуассо;5.46779;-3.20711;524;96
Абу-грейб;33.30703;44.18694;1259;166
Абу даби;24.46667;54.36667;10;2
Абу-даби;24.46667;54.36667;10;2
Абу-даби хот;24.46667;54.36667;10;2
Абу-дабі;24.46667;54.36667;10;2
Абуджа;9.05785;7.49508;2253;240
Абуджа;9.18052;7.17933;2219;240
Абужа;9.05785;7.49508;2253;240
Абу-камаль;34.45;40.91861;3097;302
Абу-симбел;22.3457;31.61624;858;122
Абуҷа;9.05785;7.49508;2253;240
Абуџа;9.05785;7.49508;2253;240
Абха;18.21639;42.50528;2733;285
Абхар;36.1468;49.218;1273;167
Абълийн;32.44874;-99.73314;3439;324
Абъргавени;51.82098;-3.01743;954;138
Абърдеър;51.71438;-3.44918;954;138
Абърдийн;45.4647;-98.48648;3467;324
Абърдийн;46.97537;-123.81572;3484;339
Абърдийн;57.14369;-2.09814;956;138
Абъристуит;52.41548;-4.08292;954;138
Авади;13.1147;80.10981;1214;165
Аваллон;47.48333;3.9;942;136
Авалон;33.34281;-118.32785;3477;339
Авалон;47.48333;3.9;942;136
Авалун;47.48333;3.9;942;136
Аванш;46.88004;7.04071;495;95
Авасе;7.06205;38.47635;893;129
Августов;53.84321;22.97979;2436;256
Авдеевка;48.13989;37.74255;3408;320
Авдіївка;48.13989;37.74255;3408;320
Авдон;54.66667;55.71667;2658;270
Авейру;40.64427;-8.64554;2544;127
Авеллино;40.91442;14.78874;1312;169
Аверса;40.96321;14.21681;1312;169
Авеццано;42.04023;13.4388;1320;169
Авила;40.65724;-4.69951;883;125
Авилес;43.55473;-5.92483;889;125
Авиньон;43.94834;4.80892;940;136
Авињон;43.94834;4.80892;940;136
Авілес;43.55473;-5.92483;889;125
Авіньйон;43.94834;4.80892;940;136
Авор;47.03514;2.65295;928;136
Авр;49.4938;0.10767;932;136
Авранш;48.68333;-1.36667;943;136
Авриг;45.71667;24.38333;2618;267
Аврора;36.97089;-93.71798;3454;324
Аврора;39.057;-84.90134;3443;325
Аврора;39.72943;-104.83192;3480;340
Аврора;40.86723;-98.00422;3471;324
Аврора;41.31755;-81.34539;3448;325
Аврора;41.76058;-88.32007;3453;324
Авсаллар;36.62448;31.76941;3270;314
Авсюнино;55.56516;39.12324;2648;269
Автово;59.87167;30.26583;2639;269
Автуры;43.16354;46.0012;2653;269
Агавнатун;40.23238;44.24974;72;6
Агадир;30.42018;-9.59815;1774;200
Агадир қаласы;30.42018;-9.59815;1774;200
Агадір;30.42018;-9.59815;1774;200
Агалатово;60.2195;30.27388;2686;269
Агаповка;53.2973;59.1348;2657;270
Агар-агар;23.71177;76.01571;1225;165
Агарак;39.20684;46.5446;69;6
Агартала;23.83605;91.27939;1233;165
Агбовиле;5.92801;-4.21319;528;96
Агванис;40.06194;38.60667;3273;314
Агвијон;44.29893;0.3402;924;136
Агд;43.31083;3.47583;944;136
Агдам;39.99096;46.92736;180;31
Агдаш;40.64699;47.4738;225;31
Агджабеди;40.05015;47.45937;181;31
Агеево;54.15883;36.46927;2666;269
Агено;48.81557;7.79051;927;136
Агену;48.81557;7.79051;927;136
Агидель;55.9077;53.9355;2658;270
Агидељ;55.9077;53.9355;2658;270
Агијено;48.81557;7.79051;927;136
Агилас;37.4063;-1.58289;877;125
Агинское;51.1;114.53;2712;105
Агинское;55.2586;94.9079;2698;276
Агинскоје;51.1;114.53;2712;105
Агиос-георгиос;39.72363;19.69969;1018;149
Агиос-николаос;35.19106;25.71524;1015;149
Агириш;61.92472;63.02306;2702;270
Агия напа;34.98213;34.00183;663;110
Агілас;37.4063;-1.58289;877;125
Агнита;45.96667;24.61667;2618;267
Агно;48.81557;7.79051;927;136
Агра;27.18333;78.01667;1217;165
Ꙁагрєбъ;45.81444;15.97798;1126;156
Агридженто;37.31168;13.57962;1307;169
Агринион;38.62139;21.40778;1019;149
Агроном;45.14021;39.19484;2680;269
Агръ;39.71944;43.05139;3313;314
Агрыз;56.52034;52.99422;2670;269
Агуада;18.37939;-67.18824;2450;258
Агуадилья;18.42745;-67.15407;2451;258
Агуаділья;18.42745;-67.15407;2451;258
Агуаскальентес;21.88234;-102.28259;2166;223
Агуачика;8.30844;-73.6166;602;106
Агуимес;27.90539;-15.44609;878;126
Ада;34.77453;-96.67834;3458;324
Адай;52.99139;-6.98028;1205;163
Адамовка;51.5223;59.9396;2687;270
Адамс;42.62425;-73.1176;3463;325
Адана;37.00167;35.32889;3275;314
Аддис-абебæ;9.02497;38.74689;902;129
Аддис-абеба;9.02497;38.74689;902;129
Аделаидæ;-34.92866;138.59863;134;23
Аделаида;-34.92866;138.59863;134;23
Аделаїда;-34.92866;138.59863;134;23
Аделейд;-34.92866;138.59863;134;23
Аделејд;-34.92866;138.59863;134;23
Аделсхајм;49.4015;9.3925;685;112
Адельсхайм;49.4015;9.3925;685;112
Аден;12.77944;45.03667;3692;363
Аденау;50.38238;6.93291;687;112
Аден қаласы;12.77944;45.03667;3692;363
Аджакс;43.85012;-79.03288;435;69
Аджамка;48.54244;32.53542;3416;320
Аджерола;40.63771;14.53884;1312;169
Аджлун;32.33385;35.75238;1351;172
Аджмер;26.44976;74.64116;1224;165
Адзопе;6.10694;-3.86194;517;96
Адигејск;44.88414;39.19071;2691;269
Адилджеваз;38.80389;42.73422;3300;314
Адиль-янгиюрт;43.56328;46.58462;2678;269
Адиль-янги-юрт;43.56328;46.58462;2678;269
Адис абеба;9.02497;38.74689;902;129
Адлер;43.42896;39.92391;2680;269
Адлерсхоф;52.43548;13.54825;695;112
Адмиралтейский;59.90839;30.28484;2639;269
Адони;15.62509;77.27536;1218;165
Адра;23.49668;86.68363;1236;165
Адра;36.74961;-3.02055;873;125
Адрано;37.66175;14.83478;1307;169
Адрар;27.87429;-0.29388;761;118
Адрасмон;40.64928;69.98472;3216;308
Адриан;41.89755;-84.03717;3465;334
Адрия;45.05639;12.05778;1310;169
Адъртън;37.46133;-122.19774;3477;339
Адыгейск;44.88414;39.19071;2691;269
Адыге-хабль;44.33434;41.93922;2672;269
Адыяман;37.76441;38.27629;3304;314
Аґра;27.18333;78.01667;1217;165
Ажаксио;41.92723;8.73462;926;136
Ажан;44.2;0.63333;924;136
Ажен;44.2;0.63333;924;136
Азаз;36.58662;37.04628;3096;302
Азанка;58.04012;64.78927;2685;270
Азатан;40.71959;43.82727;70;6
Азбери парк;40.22039;-74.01208;3457;325
Азбрук;50.72374;2.53729;925;136
Азебрук;50.72374;2.53729;925;136
Азе ле ридо;47.26405;0.47132;928;136
Азе сир шер;47.34966;0.84562;928;136
Азия;9.5506;122.5164;2406;254
Азов;47.10779;39.41648;2646;269
Азово;54.69972;73.02367;2701;277
Азовская;44.79083;38.62639;2680;269
Азорт;40.53014;41.55844;3314;314
Азрак;31.8801;36.83113;1343;172
Азул;-36.77698;-59.85854;96;8
Азуса;34.13362;-117.90756;3477;339
Азэ-лё-ридо;47.26405;0.47132;928;136
Азюса;34.13362;-117.90756;3477;339
Аиджал;23.72894;92.71791;1238;165
Аѳины;37.97945;23.71622;1022;149
Айа;30.94162;31.29039;842;122
Айбеншток;50.49431;12.59978;683;112
Айвазовское;43.23179;45.57228;2653;269
Айвалык;39.31905;26.6954;3294;314
Айгаван;39.87326;44.66984;68;6
Айгезард;39.95436;44.6023;68;6
Айгеовит;40.97951;45.25033;77;6
Айдахо фолс;43.46658;-112.03414;3482;345
Айдахо-фолс;43.46658;-112.03414;3482;345
Айдилвайлд;33.74002;-116.71891;3477;339
Айдин;37.84501;27.83963;3292;314
Айдън;37.84501;27.83963;3292;314
Айдын;37.84501;27.83963;3292;314
Айдынтепе;40.38944;40.1506;3350;314
Айзенах;50.9807;10.31522;693;112
Айзенберг;50.9686;11.90208;693;112
Айзенхютенщат;52.15;14.65;691;112
Айзенхюттенштадт;52.15;14.65;691;112
Айзенштадт;47.84565;16.52327;127;21
Айзенщат;47.84565;16.52327;127;21
Айка;47.10196;17.55892;1159;158
Айкен;33.56042;-81.71955;3449;325
Айкино;62.22481;49.99222;2662;269
Айкөл;40.89028;80.14639;558;102
Айленбург;51.45984;12.63338;683;112
Аймсбюттель;53.56667;9.98333;696;112
Айнбек;51.82018;9.86961;692;112
Айнзидельн;47.12849;8.74735;496;95
Айн-сухна;29.60018;32.31671;863;122
Айн-эль-белла;34.3438;3.22475;787;118
Айн-эль-мельх;34.84146;4.16383;777;118
Айн-эль-терк;35.74381;-0.7693;774;118
Айн-эль-хаммам;36.56471;4.30619;758;118
Айодхье;26.79958;82.20414;1217;165
Айодхья;26.79958;82.20414;1217;165
Айодх'я;26.79958;82.20414;1217;165
Айр;55.46273;-4.63393;956;138
Айсфельд;50.42648;10.90695;693;112
Айторф;50.76667;7.45;689;112
Айтос;42.7;27.25;275;37
Айуд;46.31006;23.72128;2601;267
Айхал;65.9338;111.4834;2713;105
Айхах;48.45755;11.13413;686;112
Айхштет;48.88854;11.19675;686;112
Айша;55.87035;48.63187;2670;269
Айямонте;37.20994;-7.40266;873;125
Айя-напа;34.98213;34.00183;663;110
Ајачо;41.92723;8.73462;926;136
Ајбеншток;50.49431;12.59978;683;112
Ајдахо фолс;43.46658;-112.03414;3482;345
Ајдин;37.84501;27.83963;3292;314
Ајзенах;50.9807;10.31522;693;112
Ајзенберг;50.9686;11.90208;693;112
Ајзенхитенштат;52.15;14.65;691;112
Ајзенштат;47.84565;16.52327;127;21
Ајзол;23.72894;92.71791;1238;165
Ајленбург;51.45984;12.63338;683;112
Ајмсбител;53.56667;9.98333;696;112
Ајнбек;51.82018;9.86961;692;112
Ајндховен;51.44083;5.47778;2276;242
Ајнзиделн;47.12849;8.74735;496;95
Ајсфелд;50.42648;10.90695;693;112
Ајторф;50.76667;7.45;689;112
Ајхах;48.45755;11.13413;686;112
Ајхштет;48.88854;11.19675;686;112
Акаба;29.52667;35.00778;1350;172
Академгородок;54.8523;83.106;2703;275
Академическое;60.01375;30.39471;2686;269
Акамбаро;20.03024;-100.72249;2163;223
Акапулко;16.86336;-99.8901;2138;223
Акапулько;16.86336;-99.8901;2138;223
Акарау;-2.88556;-40.12;344;45
Акаси;34.63333;134.98333;1354;173
Акахутла;13.59278;-89.8275;3087;301
Акбарабад;29.2464;52.7793;1285;167
Ак-довурак;51.18333;90.6;2709;276
Аҟәа;43.00697;40.9893;972;140
Акерсберга;59.47944;18.29967;2788;289
Аки;33.5;133.9;1392;173
Акко;32.92814;35.07647;1209;164
Акколь;48.77177;53.1858;1529;186
Акколь;53.29617;69.59997;1534;187
Аккрæ;5.55602;-0.1969;983;143
Аккра;5.55602;-0.1969;983;143
Аккрингтон;53.75379;-2.35863;955;138
Аккуш;40.79306;37.01639;3332;314
Акмәсҗит;44.95719;34.11079;3407;319
Ак-мечеть;44.85278;65.50917;1533;188
Акнада;42.40155;46.17228;2678;269
Акнада;42.96434;46.11578;2653;269
Акналич;40.14315;44.1498;71;6
Ако;34.75;134.4;1354;173
Акола;20.70957;76.9981;1220;165
Акора;34.00361;72.12611;2423;255
Акра;5.55602;-0.1969;983;143
Акранес;64.32179;-22.0749;1302;168
Акри;39.4929;16.38379;1305;169
Акрон;40.15676;-76.20217;3459;325
Акрон;41.08144;-81.51901;3448;325
Акрон;43.02089;-78.4953;3466;325
Акрън;41.08144;-81.51901;3448;325
Аксай;43.37254;46.44497;2678;269
Аксай;47.25838;39.86675;2646;269
Аксай;51.1681;52.99782;1530;186
Аксаково;43.25;27.81667;262;37
Аксаково;54.03333;54.15;2658;270
Аксарай;38.37255;34.02537;3285;314
Ақсарай;38.37255;34.02537;3285;314
Аксарайский;46.79244;48.01188;2668;271
Аксарај;38.37255;34.02537;3285;314
Аксарка;66.56056;67.7975;2706;270
Аксбридж;42.07732;-71.62951;3463;325
Аксбриџ;42.07732;-71.62951;3463;325
Аксиньино;55.85;37.48333;2648;269
Акстафа;41.11889;45.45389;199;31
Аксу;37.79889;31.07111;3291;314
Аксу;40.08948;38.03523;3273;314
Аксу;41.11312;80.26918;558;102
Ақсу;41.11312;80.26918;558;102
Аксу;42.4219;69.82795;1539;187
Аксу;52.07287;76.9039;1536;187
Аксу;52.46348;71.97872;1534;187
Аксум;14.12448;38.72444;895;129
Актаныш;55.72156;54.08292;2670;269
Актау;43.64806;51.17222;1527;184
Ақтау;43.64806;51.17222;1527;184
Актау;48.03333;72.83333;1531;187
Актау;50.23587;73.06709;1531;187
Акташ;50.3;87.73333;2708;277
Акташ;55.0384;52.1214;2670;269
Ақтөбе;50.27969;57.20718;1528;185
Актюбинск;50.27969;57.20718;1528;185
Актюбинский;54.81372;52.80559;2670;269
Акуша;42.26885;47.34114;2678;269
Акхисар;38.91852;27.84006;3271;314
Акчаабад;41.0212;39.57146;3329;314
Акша;50.28139;113.28667;2712;105
Акшатау;47.98917;74.0575;1531;187
Акшн;42.48509;-71.43284;3463;325
Акъсарай;38.37255;34.02537;3285;314
Акъяр;44.58883;33.5224;3432;319
Акъяр;51.85905;58.22136;2658;270
Акынджилар;40.07972;38.34806;3273;314
Акьяб;20.14624;92.89835;1988;209
Акюрейри;65.68353;-18.0878;1297;168
Алабушево;56.01667;37.15;2648;269
Алаверди;41.09766;44.67316;76;6
Алавиеска;64.16667;24.3;905;130
Алавус;62.58333;23.61667;904;130
Алагир;43.04222;44.22222;2655;269
Алагір;43.04222;44.22222;2655;269
Алакуас;39.45568;-0.461;875;125
Алакуртти;66.9672;30.34905;2671;269
Аламар;23.15833;-82.27694;634;108
Аламеда;37.76521;-122.24164;3477;339
Аламейн;30.83007;28.95502;846;122
Аламида;37.76521;-122.24164;3477;339
Аламогордо;32.89953;-105.96026;3478;340
Аламоза;37.46945;-105.87002;3480;340
Аламоса;37.46945;-105.87002;3480;340
Алания;36.54375;31.99982;3270;314
Аланія;36.54375;31.99982;3270;314
Алансон;48.43333;0.08333;943;136
Аланья;36.54375;31.99982;3270;314
Алања;36.54375;31.99982;3270;314
Алапаевск;57.85158;61.69627;2685;270
Алапаєвськ;57.85158;61.69627;2685;270
Алапајевск;57.85158;61.69627;2685;270
Алаппужа;9.49004;76.3264;1228;165
Алата;41.97749;8.74232;926;136
Алатри;41.73062;13.3402;1318;169
Алатырь;54.8421;46.5813;2690;269
Алахуэла;10.01625;-84.21163;618;107
Алачати;38.28246;26.37459;3272;314
Алашехир;38.35083;28.51718;3271;314
Алаярви;63;23.81667;904;130
Алба јулија;46.06667;23.58333;2601;267
Албакерки;35.08449;-106.65114;3478;340
Албакърки;35.08449;-106.65114;3478;340
Албани;-35.0031;117.86595;133;22
Албани;44.63651;-123.10593;3486;339
Албані;-35.0031;117.86595;133;22
Албасете;38.99424;-1.85643;876;125
Алба юлия;46.06667;23.58333;2601;267
Алба-юлия;46.06667;23.58333;2601;267
Алба-юлія;46.06667;23.58333;2601;267
Албервиј;45.67452;6.39061;935;136
Албервил;45.67452;6.39061;935;136
Алби;43.9298;2.148;941;136
Албинеа;44.62446;10.60639;1311;169
Албино;45.76378;9.79636;1315;169
Албукерки;35.08449;-106.65114;3478;340
Албштат;48.21644;9.02596;685;112
Албюкуэрокю;35.08449;-106.65114;3478;340
Алванд;36.3187;49.1678;1273;167
Алвар;27.56246;76.625;1224;165
Алвар;45.39449;6.07519;935;136
Алвернија;50.06056;19.53953;2433;256
Алверня;50.06056;19.53953;2433;256
Алдан;58.61021;125.39613;2713;105
Алденхофен;50.9;6.28333;689;112
Але;44.13333;4.08333;944;136
Алебастр;33.24428;-86.81638;3438;324
Алеган;42.5292;-85.8553;3465;334
Алегзандра;-37.19132;145.7112;138;28
Алегзандрия;45.88524;-95.37754;3469;324
Алегрети;-29.78306;-55.79194;359;54
Алейск;52.4926;82.7822;2700;277
Александриа;45.88524;-95.37754;3469;324
Александрий;31.21564;29.95527;865;122
Александрийская;44.22722;43.34528;2664;269
Александрија;31.21564;29.95527;865;122
Александрија;38.80484;-77.04692;3440;325
Александрия;31.21564;29.95527;865;122
Александрия;31.31129;-92.44514;3446;324
Александрия;33.77399;-85.88552;3438;324
Александрия;38.80484;-77.04692;3440;325
Александрия;38.95951;-84.38799;3445;325
Александрия;40.26282;-85.67581;3443;326
Александрия;45.09472;43.24556;2664;269
Александрия;45.88524;-95.37754;3469;324
Александрия;48.66961;33.11593;3416;320
Александрія;31.21564;29.95527;865;122
Александров;56.39516;38.71216;2642;269
Александров;56.4;38.71667;2642;269
Александров гай;50.14704;48.57037;2683;271
Александровка;46.32893;30.63481;3426;320
Александровка;46.83826;32.76116;3431;320
Александровка;48.96336;32.23492;3416;320
Александров кујавски;52.87659;18.69345;2442;256
Александров куявски;52.87659;18.69345;2442;256
Александров лодзки;51.81965;19.30384;2435;256
Александров лођски;51.81965;19.30384;2435;256
Александровск;59.1581;57.5695;2644;270
Александровская;43.48333;43.65;2663;269
Александровская;60.05168;29.97935;2639;269
Александровский;51.03741;36.73252;2675;269
Александровский завод;50.92525;117.93773;2712;105
Александровское;44.71417;43.00083;2664;269
Александровское;56.74083;85.39056;2697;275
Александровск-сахалинский;50.89926;142.16215;2718;282
Александро-невский;53.4751;40.2095;2640;269
Александрув-куявски;52.87659;18.69345;2442;256
Александрув куявский;52.87659;18.69345;2442;256
Александрув-куявский;52.87659;18.69345;2442;256
Александрув-куявський;52.87659;18.69345;2442;256
Александрув-лодзинский;51.81965;19.30384;2435;256
Александрув-лодзький;51.81965;19.30384;2435;256
Александруполис;40.84995;25.87644;1027;149
Алексеевка;50.6309;38.6903;2675;269
Алексеевка;51.99374;70.94704;1534;187
Алексеевка;54.85;55.23333;2658;270
Алексеевка;55.63;37.8;2648;269
Алексеевка;57.85;108.4;2705;278
Алексеевск;57.85;108.4;2705;278
Алексеевская;45.77167;40.15528;2680;269
Алексеевская;50.2896;42.1845;2660;271
Алексеевская;57.85;108.4;2705;278
Алексеевское;55.30706;50.11353;2670;269
Алексин;54.50503;37.0674;2666;269
Ален;48.83777;10.0933;685;112
Ален;51.76338;7.8887;689;112
Аленија;42.63874;2.98148;944;136
Аленсон;48.43333;0.08333;943;136
Алентаун;40.60843;-75.49018;3459;325
Алеп;36.20124;37.16117;3096;302
Алеппо;36.20124;37.16117;3096;302
Алес;44.13333;4.08333;944;136
Алесандрия;44.91245;8.61894;1316;169
Алессандрия;44.91245;8.61894;1316;169
Алессандрія;44.91245;8.61894;1316;169
Алжир;36.7525;3.04197;780;118
Алжир шаары;36.7525;3.04197;780;118
Алзамай;55.5562;98.6644;2705;278
Алиабад;41.4829;46.63483;184;31
Алиага;15.5;120.843;2417;254
Алиага;38.79975;26.97203;3272;314
Али-байрамлы;39.93778;48.929;179;31
Али-бердуковский;43.98952;41.74212;2672;269
Алибунар;45.08083;20.96583;2636;268
Алигарх;27.88334;78.07475;1217;165
Алигударз;33.40063;49.6949;1268;167
Аликанте;38.34517;-0.48149;875;125
Аликово;55.73827;46.75493;2690;269
Алингсас;57.93033;12.53345;2779;289
Али-сабие;11.15583;42.7125;702;114
Алис спрингс;-23.69748;133.88362;135;24
Алис-спрингс;-23.69748;133.88362;135;24
Алитус;54.4;24.05;1625;196
Алихэ;50.56667;123.71667;582;103
Али-юрт;43.1425;44.8525;2693;269
Али-юрт;43.67306;44.95889;2653;269
Аліково;55.73827;46.75493;2690;269
Аліс-спрінгс;-23.69748;133.88362;135;24
Алкабидеше;38.73366;-9.40928;2531;127
Алкала де енарес;40.48205;-3.35996;887;125
Алкмаар;52.63167;4.74861;2281;242
Алкмар;52.63167;4.74861;2281;242
Алкобендас;40.54746;-3.64197;887;125
Алкој;38.70545;-0.47432;875;125
Алкоркон;40.34582;-3.82487;887;125
Аллахабад;25.44894;81.83328;1217;165
Аллевар;45.39449;6.07519;935;136
Аллен;33.10317;-96.67055;3439;324
Аллентаун;40.60843;-75.49018;3459;325
Аллентоун;40.60843;-75.49018;3459;325
Аллерой;43.21711;46.28209;2653;269
Аллоа;56.11586;-3.78997;956;138
Алма;48.55009;-71.6491;433;67
Алма-ата;43.25654;76.92848;1543;187
Алмаато;43.25654;76.92848;1543;187
Алмада;38.67902;-9.1569;2536;127
Алмазан;41.48648;-2.53088;883;125
Алмазный;48.04476;40.04501;2646;269
Алмалык;40.84472;69.59833;3515;355
Алмасан;41.48648;-2.53088;883;125
Алмати;43.25654;76.92848;1543;187
Алматы;43.25654;76.92848;1543;187
Алмейрин;-1.52333;-52.58167;342;51
Алмело;52.35667;6.6625;2272;242
Алмендралехо;38.68316;-6.40747;874;125
Алмерија;36.83814;-2.45974;873;125
Алмерия;36.83814;-2.45974;873;125
Алмус;40.37583;36.90444;3317;314
Алнаши;56.18738;52.47918;2681;272
Алник;55.41318;-1.70563;955;138
Алоа;56.11586;-3.78997;956;138
Алор-сетар;6.12104;100.36014;2167;234
Алор стар;6.12104;100.36014;2167;234
Алор-стар;6.12104;100.36014;2167;234
Алотау;-10.31509;150.45742;2404;253
Алпатово;43.7028;45.24154;2653;269
Алпена;45.06168;-83.43275;3465;334
Алпина;45.06168;-83.43275;3465;334
Алсдорф;50.87672;6.16399;689;112
Алсмер;52.25917;4.75972;2281;242
Алсфелд;50.75185;9.27082;684;112
Алта;69.96887;23.27165;2284;243
Алтай;46.37222;96.25833;1998;210
Алтай;47.84864;88.13361;558;101
Алтайская;47.84864;88.13361;558;101
Алтайский;50.24489;82.36098;1532;187
Алтайский;51.95333;85.3325;2700;277
Алтайское;51.95333;85.3325;2700;277
Алтамура;40.82923;16.55368;1309;169
Алтена;51.29472;7.67336;689;112
Алтенбекен;51.76455;8.94201;689;112
Алтенберг;50.76556;13.75334;683;112
Алтенбург;50.98763;12.43684;693;112
Алтенглан;49.55;7.46667;687;112
Алтенкирхен;50.68594;7.64176;687;112
Алтентрептов;53.69416;13.26504;688;112
Алтетинг;48.22533;12.67665;686;112
Алткирх;47.61667;7.25;927;136
Алткирш;47.61667;7.25;927;136
Алтон;51.14931;-0.97469;955;138
Алтона;53.55;9.93333;696;112
Алтсхаузен;47.93333;9.53333;685;112
Алтуд;43.72194;43.86583;2663;269
Алтуна;40.51868;-78.39474;3459;325
Алтуна;41.64416;-93.46466;3468;324
Алтуна;44.80468;-91.44321;3475;324
Алтурас;41.48711;-120.54246;3477;339
Алтус;34.63813;-99.33398;3458;324
Алтуфьевский;55.88333;37.58333;2643;269
Алупка;44.41886;34.0448;3407;319
Алушта;44.67631;34.40778;3407;319
Алфелд;51.98382;9.81989;692;112
Алфорвил;48.80575;2.4204;934;136
Алфортвиј;48.80575;2.4204;934;136
Алфретон;53.0961;-1.38832;955;138
Алфтер;50.73333;7.01667;689;112
Алхазурово;43.0639;45.65134;2653;269
Алхан-кала;43.25861;45.53917;2653;269
Алхан-чурт;43.35194;44.78694;2693;269
Алхан-чуртский;43.35194;44.78694;2693;269
Алхан-юрт;43.23179;45.57228;2653;269
Алхесирас;36.13326;-5.45051;873;125
Алҷазоир;36.7525;3.04197;780;118
Алчевск;48.46893;38.81669;3413;321
Алштет;51.40379;11.38689;690;112
Алънтаун;40.60843;-75.49018;3459;325
Аль-айн;24.19167;55.76056;10;2
Альбасете;38.99424;-1.85643;876;125
Альбервиль;45.67452;6.39061;935;136
Альбервіль;45.67452;6.39061;935;136
Альбертслунн;55.65691;12.36381;709;115
Альби;43.9298;2.148;941;136
Аль-бира;31.91001;35.21645;2527;260
Альбі;43.9298;2.148;941;136
Альбом;44.6999;8.0347;1316;169
Альборайя;39.5;-0.35;875;125
Альборая;39.5;-0.35;875;125
Альбукерке;35.08449;-106.65114;3478;340
Альбштадт;48.21644;9.02596;685;112
Альварадо;18.77072;-95.76063;2139;223
Альгамбра;34.09529;-118.12701;3477;339
Альдайя;39.46569;-0.46005;875;125
Альденхофен;50.9;6.28333;689;112
Аль-джадид;27.05;14.4;1764;199
Аль-джубайль;25.4;49.65;2728;285
Аль-джубайль;27.01122;49.65826;2728;285
Алька;38.70545;-0.47432;875;125
Алькала-де-гвадаира;37.33791;-5.83951;873;125
Алькала-де-енарес;40.48205;-3.35996;887;125
Алькала-де-энарес;40.48205;-3.35996;887;125
Алькала-ла-реаль;37.4614;-3.92301;873;125
Алькамо;37.99835;12.95654;1307;169
Алькантарилья;37.96939;-1.21714;877;125
Альканьис;41.05;-0.13333;881;125
